Time,Weight
173,7.0
174,7.0
175,7.0
176,7.0
177,7.0
178,7.0
179,7.0
180,7.0
181,7.0
182,7.0
183,7.0
184,7.0
185,7.0
186,7.0
187,7.0
188,7.0
189,7.0
190,7.0
191,7.0
192,7.0
193,5.0
194,5.0
195,5.0
196,5.0
197,5.0
198,5.0
199,5.0
200,5.0
201,5.0
202,5.0
203,5.0
204,5.0
205,5.0
206,5.0
207,5.0
208,5.0
209,5.0
210,5.0
211,5.0
212,5.0
213,5.0
214,5.0
215,5.0
216,5.0
217,5.0
218,5.0
219,5.0
220,5.0
221,5.0
222,5.0
223,5.0
224,5.0
225,5.0
226,5.0
227,5.0
228,5.0
229,5.0
230,5.0
231,5.0
232,5.0
233,5.0
234,5.0
235,5.0
236,5.0
237,5.0
238,5.0
239,5.0
240,5.0
241,5.0
242,5.0
243,5.0
244,5.0
245,5.0
246,5.0
247,5.0
248,5.0
249,5.0
250,5.0
251,5.0
252,5.0
253,5.0
254,5.0
255,5.0
256,5.0
257,5.0
258,5.0
259,5.0
260,5.0
261,5.0
262,5.0
263,5.0
264,5.0
265,5.0
266,5.0
267,5.0
268,5.0
269,5.0
270,5.0
271,5.0
272,5.0
273,5.0
274,5.0
275,5.0
276,5.0
277,5.0
278,5.0
279,5.0
280,5.0
281,5.0
282,5.0
283,5.0
284,5.0
285,5.0
286,5.0
287,5.0
288,5.0
289,4.0
290,4.0
291,4.0
292,4.0
293,4.0
294,4.0
295,4.0
296,4.0
297,4.0
298,4.0
299,4.0
300,4.0
301,4.0
302,4.0
303,4.0
304,4.0
305,4.0
306,4.0
307,4.0
308,4.0
309,4.0
310,4.0
311,4.0
312,4.0
313,4.0
314,4.0
315,4.0
316,4.0
317,4.0
318,4.0
319,4.0
320,4.0
321,4.0
322,4.0
323,4.0
324,4.0
325,4.0
326,4.0
327,4.0
328,4.0
329,4.0
330,4.0
331,4.0
332,4.0
333,4.0
334,4.0
335,4.0
336,4.0
337,4.0
338,4.0
339,4.0
340,4.0
341,4.0
342,4.0
343,4.0
344,4.0
345,4.0
346,4.0
347,4.0
348,4.0
349,4.0
350,4.0
351,4.0
352,4.0
353,4.0
354,4.0
355,4.0
356,4.0
357,4.0
358,4.0
359,4.0
360,4.0
361,4.0
362,4.0
363,4.0
364,4.0
365,4.0
366,4.0
367,4.0
368,4.0
369,4.0
370,4.0
371,4.0
372,4.0
373,4.0
374,4.0
375,4.0
376,4.0
377,4.0
378,4.0
379,4.0
380,4.0
381,4.0
382,4.0
383,4.0
384,4.0
385,17.0
386,17.0
387,17.0
388,17.0
389,17.0
390,17.0
391,17.0
392,17.0
393,17.0
394,17.0
395,17.0
396,17.0
397,17.0
398,17.0
399,17.0
400,17.0
401,17.0
402,17.0
403,17.0
404,17.0
405,17.0
406,17.0
407,17.0
408,17.0
409,17.0
410,17.0
411,17.0
412,17.0
413,17.0
414,17.0
415,17.0
416,17.0
417,17.0
418,17.0
419,17.0
420,17.0
421,17.0
422,17.0
423,17.0
424,17.0
425,17.0
426,17.0
427,17.0
428,17.0
429,17.0
430,17.0
431,17.0
432,17.0
433,17.0
434,17.0
435,17.0
436,17.0
437,17.0
438,17.0
439,17.0
440,17.0
441,17.0
442,17.0
443,17.0
444,17.0
445,17.0
446,17.0
447,17.0
448,17.0
449,17.0
450,17.0
451,17.0
452,17.0
453,17.0
454,17.0
455,17.0
456,17.0
457,17.0
458,17.0
459,17.0
460,17.0
461,17.0
462,17.0
463,17.0
464,17.0
465,17.0
466,17.0
467,17.0
468,17.0
469,17.0
470,17.0
471,17.0
472,17.0
473,17.0
474,17.0
475,17.0
476,17.0
477,17.0
478,17.0
479,17.0
480,17.0
481,7.0
482,7.0
483,7.0
484,7.0
485,7.0
486,7.0
487,7.0
488,7.0
489,7.0
490,7.0
491,7.0
492,7.0
493,7.0
494,7.0
495,7.0
496,7.0
497,7.0
498,7.0
499,7.0
500,7.0
501,7.0
502,7.0
503,7.0
504,7.0
505,7.0
506,7.0
507,7.0
508,7.0
509,7.0
510,7.0
511,7.0
512,7.0
513,7.0
514,7.0
515,7.0
516,7.0
517,7.0
518,7.0
519,7.0
520,7.0
521,7.0
522,7.0
523,7.0
524,7.0
525,7.0
526,7.0
527,7.0
528,7.0
529,7.0
530,7.0
531,7.0
532,7.0
533,7.0
534,7.0
535,7.0
536,7.0
537,7.0
538,7.0
539,7.0
540,7.0
541,7.0
542,7.0
543,7.0
544,7.0
545,7.0
546,7.0
547,7.0
548,7.0
549,7.0
550,7.0
551,7.0
552,7.0
553,7.0
554,7.0
555,7.0
556,7.0
557,7.0
558,7.0
559,7.0
560,7.0
561,7.0
562,7.0
563,7.0
564,7.0
565,7.0
566,7.0
567,7.0
568,7.0
569,7.0
570,7.0
571,7.0
572,7.0
573,7.0
574,7.0
575,7.0
576,7.0
577,5.0
578,5.0
579,5.0
580,5.0
581,5.0
582,5.0
583,5.0
584,5.0
585,5.0
586,5.0
587,5.0
588,5.0
589,5.0
590,5.0
591,5.0
592,5.0
593,5.0
594,5.0
595,5.0
596,5.0
597,5.0
598,5.0
599,5.0
600,5.0
601,5.0
602,5.0
603,5.0
604,5.0
605,5.0
606,5.0
607,5.0
608,5.0
609,5.0
610,5.0
611,5.0
612,5.0
613,5.0
614,5.0
615,5.0
616,5.0
617,5.0
618,5.0
619,5.0
620,5.0
621,5.0
622,5.0
623,5.0
624,5.0
625,5.0
626,5.0
627,5.0
628,5.0
629,5.0
630,5.0
631,5.0
632,5.0
633,5.0
634,5.0
635,5.0
636,5.0
637,5.0
638,5.0
639,5.0
640,5.0
641,5.0
642,5.0
643,5.0
644,5.0
645,5.0
646,5.0
647,5.0
648,5.0
649,5.0
650,5.0
651,5.0
652,5.0
653,5.0
654,5.0
655,5.0
656,5.0
657,5.0
658,5.0
659,5.0
660,5.0
661,5.0
662,5.0
663,5.0
664,5.0
665,5.0
666,5.0
667,5.0
668,5.0
669,5.0
670,5.0
671,5.0
672,5.0
673,3.0
674,3.0
675,3.0
676,3.0
677,3.0
678,3.0
679,3.0
680,3.0
681,3.0
682,3.0
683,3.0
684,3.0
685,3.0
686,3.0
687,3.0
688,3.0
689,3.0
690,3.0
691,3.0
692,3.0
693,3.0
694,3.0
695,3.0
696,3.0
697,3.0
698,3.0
699,3.0
700,3.0
701,3.0
702,3.0
703,3.0
704,3.0
705,3.0
706,3.0
707,3.0
708,3.0
709,3.0
710,3.0
711,3.0
712,3.0
713,3.0
714,3.0
715,3.0
716,3.0
717,3.0
718,3.0
719,3.0
720,3.0
721,3.0
722,3.0
723,3.0
724,3.0
725,3.0
726,3.0
727,3.0
728,3.0
729,3.0
730,3.0
731,3.0
732,3.0
733,3.0
734,3.0
735,3.0
736,3.0
737,3.0
738,3.0
739,3.0
740,3.0
741,3.0
742,3.0
743,3.0
744,3.0
745,3.0
746,3.0
747,3.0
748,3.0
749,3.0
750,3.0
751,3.0
752,3.0
753,3.0
754,3.0
755,3.0
756,3.0
757,3.0
758,3.0
759,3.0
760,3.0
761,3.0
762,3.0
763,3.0
764,3.0
765,3.0
766,3.0
767,3.0
768,3.0
769,3.0
770,3.0
771,3.0
772,3.0
773,3.0
774,3.0
775,3.0
776,3.0
777,3.0
778,3.0
779,3.0
780,3.0
781,3.0
782,3.0
783,3.0
784,3.0
785,3.0
786,3.0
787,3.0
788,3.0
789,3.0
790,3.0
791,3.0
792,3.0
793,3.0
794,3.0
795,3.0
796,3.0
797,3.0
798,3.0
799,3.0
800,3.0
801,3.0
802,3.0
803,3.0
804,3.0
805,3.0
806,3.0
807,3.0
808,3.0
809,3.0
810,3.0
811,3.0
812,3.0
813,3.0
814,3.0
815,3.0
816,3.0
817,3.0
818,3.0
819,3.0
820,3.0
821,3.0
822,3.0
823,3.0
824,3.0
825,3.0
826,3.0
827,3.0
828,3.0
829,3.0
830,3.0
831,3.0
832,3.0
833,3.0
834,3.0
835,3.0
836,3.0
837,3.0
838,3.0
839,3.0
840,3.0
841,3.0
842,3.0
843,3.0
844,3.0
845,3.0
846,3.0
847,3.0
848,3.0
849,3.0
850,3.0
851,3.0
852,3.0
853,3.0
854,3.0
855,3.0
856,3.0
857,3.0
858,3.0
859,3.0
860,3.0
861,3.0
862,3.0
863,3.0
864,3.0
865,3.0
866,3.0
867,3.0
868,3.0
869,3.0
870,3.0
871,3.0
872,3.0
873,3.0
874,3.0
875,3.0
876,3.0
877,3.0
878,3.0
879,3.0
880,3.0
881,3.0
882,3.0
883,3.0
884,3.0
885,3.0
886,3.0
887,3.0
888,3.0
889,3.0
890,3.0
891,3.0
892,3.0
893,3.0
894,3.0
895,3.0
896,3.0
897,3.0
898,3.0
899,3.0
900,3.0
901,3.0
902,3.0
903,3.0
904,3.0
905,3.0
906,3.0
907,3.0
908,3.0
909,3.0
910,3.0
911,3.0
912,3.0
913,3.0
914,3.0
915,3.0
916,3.0
917,3.0
918,3.0
919,3.0
920,3.0
921,3.0
922,3.0
923,3.0
924,3.0
925,3.0
926,3.0
927,3.0
928,3.0
929,3.0
930,3.0
931,3.0
932,3.0
933,3.0
934,3.0
935,3.0
936,3.0
937,3.0
938,3.0
939,3.0
940,3.0
941,3.0
942,3.0
943,3.0
944,3.0
945,3.0
946,3.0
947,3.0
948,3.0
949,3.0
950,3.0
951,3.0
952,3.0
953,3.0
954,3.0
955,3.0
956,3.0
957,3.0
958,3.0
959,3.0
960,3.0
961,8.0
962,8.0
963,8.0
964,8.0
965,8.0
966,8.0
967,8.0
968,8.0
969,8.0
970,8.0
971,8.0
972,8.0
973,8.0
974,8.0
975,8.0
976,8.0
977,8.0
978,8.0
979,8.0
980,8.0
981,8.0
982,8.0
983,8.0
984,8.0
985,8.0
986,8.0
987,8.0
988,8.0
989,8.0
990,8.0
991,8.0
992,8.0
993,8.0
994,8.0
995,8.0
996,8.0
997,8.0
998,8.0
999,8.0
1000,8.0
1001,8.0
1002,8.0
1003,8.0
1004,8.0
1005,8.0
1006,8.0
1007,8.0
1008,8.0
1009,8.0
1010,8.0
1011,8.0
1012,8.0
1013,8.0
1014,8.0
1015,8.0
1016,8.0
1017,8.0
1018,8.0
1019,8.0
1020,8.0
1021,8.0
1022,8.0
1023,8.0
1024,8.0
1025,8.0
1026,8.0
1027,8.0
1028,8.0
1029,8.0
1030,8.0
1031,8.0
1032,8.0
1033,8.0
1034,8.0
1035,8.0
1036,8.0
1037,8.0
1038,8.0
1039,8.0
1040,8.0
1041,8.0
1042,8.0
1043,8.0
1044,8.0
1045,8.0
1046,8.0
1047,8.0
1048,8.0
1049,8.0
1050,8.0
1051,8.0
1052,8.0
1053,8.0
1054,8.0
1055,8.0
1056,8.0
1057,2.0
1058,2.0
1059,2.0
1060,2.0
1061,2.0
1062,2.0
1063,2.0
1064,2.0
1065,2.0
1066,2.0
1067,2.0
1068,2.0
1069,2.0
1070,2.0
1071,2.0
1072,2.0
1073,2.0
1074,2.0
1075,2.0
1076,2.0
1077,2.0
1078,2.0
1079,2.0
1080,2.0
1081,2.0
1082,2.0
1083,2.0
1084,2.0
1085,2.0
1086,2.0
1087,2.0
1088,2.0
1089,2.0
1090,2.0
1091,2.0
1092,2.0
1093,2.0
1094,2.0
1095,2.0
1096,2.0
1097,2.0
1098,2.0
1099,2.0
1100,2.0
1101,2.0
1102,2.0
1103,2.0
1104,2.0
1105,2.0
1106,2.0
1107,2.0
1108,2.0
1109,2.0
1110,2.0
1111,2.0
1112,2.0
1113,2.0
1114,2.0
1115,2.0
1116,2.0
1117,2.0
1118,2.0
1119,2.0
1120,2.0
1121,2.0
1122,2.0
1123,2.0
1124,2.0
1125,2.0
1126,2.0
1127,2.0
1128,2.0
1129,2.0
1130,2.0
1131,2.0
1132,2.0
1133,2.0
1134,2.0
1135,2.0
1136,2.0
1137,2.0
1138,2.0
1139,2.0
1140,2.0
1141,2.0
1142,2.0
1143,2.0
1144,2.0
1145,2.0
1146,2.0
1147,2.0
1148,2.0
1149,2.0
1150,2.0
1151,2.0
1152,2.0
1153,3.0
1154,3.0
1155,3.0
1156,3.0
1157,3.0
1158,3.0
1159,3.0
1160,3.0
1161,3.0
1162,3.0
1163,3.0
1164,3.0
1165,3.0
1166,3.0
1167,3.0
1168,3.0
1169,3.0
1170,3.0
1171,3.0
1172,3.0
1173,3.0
1174,3.0
1175,3.0
1176,3.0
1177,3.0
1178,3.0
1179,3.0
1180,3.0
1181,3.0
1182,3.0
1183,3.0
1184,3.0
1185,3.0
1186,3.0
1187,3.0
1188,3.0
1189,3.0
1190,3.0
1191,3.0
1192,3.0
1193,3.0
1194,3.0
1195,3.0
1196,3.0
1197,3.0
1198,3.0
1199,3.0
1200,3.0
1201,3.0
1202,3.0
1203,3.0
1204,3.0
1205,3.0
1206,3.0
1207,3.0
1208,3.0
1209,3.0
1210,3.0
1211,3.0
1212,3.0
1213,3.0
1214,3.0
1215,3.0
1216,3.0
1217,3.0
1218,3.0
1219,3.0
1220,3.0
1221,3.0
1222,3.0
1223,3.0
1224,3.0
1225,3.0
1226,3.0
1227,3.0
1228,3.0
1229,3.0
1230,3.0
1231,3.0
1232,3.0
1233,3.0
1234,3.0
1235,3.0
1236,3.0
1237,3.0
1238,3.0
1239,3.0
1240,3.0
1241,3.0
1242,3.0
1243,3.0
1244,3.0
1245,3.0
1246,3.0
1247,3.0
1248,3.0
1249,3.0
1250,3.0
1251,3.0
1252,3.0
1253,3.0
1254,3.0
1255,3.0
1256,3.0
1257,3.0
1258,3.0
1259,3.0
1260,3.0
1261,3.0
1262,3.0
1263,3.0
1264,3.0
1265,3.0
1266,3.0
1267,3.0
1268,3.0
1269,3.0
1270,3.0
1271,3.0
1272,3.0
1273,3.0
1274,3.0
1275,3.0
1276,3.0
1277,3.0
1278,3.0
1279,3.0
1280,3.0
1281,3.0
1282,3.0
1283,3.0
1284,3.0
1285,3.0
1286,3.0
1287,3.0
1288,3.0
1289,3.0
1290,3.0
1291,3.0
1292,3.0
1293,3.0
1294,3.0
1295,3.0
1296,3.0
1297,3.0
1298,3.0
1299,3.0
1300,3.0
1301,3.0
1302,3.0
1303,3.0
1304,3.0
1305,3.0
1306,3.0
1307,3.0
1308,3.0
1309,3.0
1310,3.0
1311,3.0
1312,3.0
1313,3.0
1314,3.0
1315,3.0
1316,3.0
1317,3.0
1318,3.0
1319,3.0
1320,3.0
1321,3.0
1322,3.0
1323,3.0
1324,3.0
1325,3.0
1326,3.0
1327,3.0
1328,3.0
1329,3.0
1330,3.0
1331,3.0
1332,3.0
1333,3.0
1334,3.0
1335,3.0
1336,3.0
1337,3.0
1338,3.0
1339,3.0
1340,3.0
1341,3.0
1342,3.0
1343,3.0
1344,3.0
1345,3.0
1346,3.0
1347,3.0
1348,3.0
1349,3.0
1350,3.0
1351,3.0
1352,3.0
1353,3.0
1354,3.0
1355,3.0
1356,3.0
1357,3.0
1358,3.0
1359,3.0
1360,3.0
1361,3.0
1362,3.0
1363,3.0
1364,3.0
1365,3.0
1366,3.0
1367,3.0
1368,3.0
1369,3.0
1370,3.0
1371,3.0
1372,3.0
1373,3.0
1374,3.0
1375,3.0
1376,3.0
1377,3.0
1378,3.0
1379,3.0
1380,3.0
1381,3.0
1382,3.0
1383,3.0
1384,3.0
1385,3.0
1386,3.0
1387,3.0
1388,3.0
1389,3.0
1390,3.0
1391,3.0
1392,3.0
1393,3.0
1394,3.0
1395,3.0
1396,3.0
1397,3.0
1398,3.0
1399,3.0
1400,3.0
1401,3.0
1402,3.0
1403,3.0
1404,3.0
1405,3.0
1406,3.0
1407,3.0
1408,3.0
1409,3.0
1410,3.0
1411,3.0
1412,3.0
1413,3.0
1414,3.0
1415,3.0
1416,3.0
1417,3.0
1418,3.0
1419,3.0
1420,3.0
1421,3.0
1422,3.0
1423,3.0
1424,3.0
1425,3.0
1426,3.0
1427,3.0
1428,3.0
1429,3.0
1430,3.0
1431,3.0
1432,3.0
1433,3.0
1434,3.0
1435,3.0
1436,3.0
1437,3.0
1438,3.0
1439,3.0
1440,3.0
1441,4.0
1442,4.0
1443,4.0
1444,4.0
1445,4.0
1446,4.0
1447,4.0
1448,4.0
1449,4.0
1450,4.0
1451,4.0
1452,4.0
1453,4.0
1454,4.0
1455,4.0
1456,4.0
1457,4.0
1458,4.0
1459,4.0
1460,4.0
1461,4.0
1462,4.0
1463,4.0
1464,4.0
1465,4.0
1466,4.0
1467,4.0
1468,4.0
1469,4.0
1470,4.0
1471,4.0
1472,4.0
1473,4.0
1474,4.0
1475,4.0
1476,4.0
1477,4.0
1478,4.0
1479,4.0
1480,4.0
1481,4.0
1482,4.0
1483,4.0
1484,4.0
1485,4.0
1486,4.0
1487,4.0
1488,4.0
1489,4.0
1490,4.0
1491,4.0
1492,4.0
1493,4.0
1494,4.0
1495,4.0
1496,4.0
1497,4.0
1498,4.0
1499,4.0
1500,4.0
1501,4.0
1502,4.0
1503,4.0
1504,4.0
1505,4.0
1506,4.0
1507,4.0
1508,4.0
1509,4.0
1510,4.0
1511,4.0
1512,4.0
1513,4.0
1514,4.0
1515,4.0
1516,4.0
1517,4.0
1518,4.0
1519,4.0
1520,4.0
1521,4.0
1522,4.0
1523,4.0
1524,4.0
1525,4.0
1526,4.0
1527,4.0
1528,4.0
1529,4.0
1530,4.0
1531,4.0
1532,4.0
1533,4.0
1534,4.0
1535,4.0
1536,4.0
1537,4.0
1538,4.0
1539,4.0
1540,4.0
1541,4.0
1542,4.0
1543,4.0
1544,4.0
1545,4.0
1546,4.0
1547,4.0
1548,4.0
1549,4.0
1550,4.0
1551,4.0
1552,4.0
1553,4.0
1554,4.0
1555,4.0
1556,4.0
1557,4.0
1558,4.0
1559,4.0
1560,4.0
1561,4.0
1562,4.0
1563,4.0
1564,4.0
1565,4.0
1566,4.0
1567,4.0
1568,4.0
1569,4.0
1570,4.0
1571,4.0
1572,4.0
1573,4.0
1574,4.0
1575,4.0
1576,4.0
1577,4.0
1578,4.0
1579,4.0
1580,4.0
1581,4.0
1582,4.0
1583,4.0
1584,4.0
1585,4.0
1586,4.0
1587,4.0
1588,4.0
1589,4.0
1590,4.0
1591,4.0
1592,4.0
1593,4.0
1594,4.0
1595,4.0
1596,4.0
1597,4.0
1598,4.0
1599,4.0
1600,4.0
1601,4.0
1602,4.0
1603,4.0
1604,4.0
1605,4.0
1606,4.0
1607,4.0
1608,4.0
1609,4.0
1610,4.0
1611,4.0
1612,4.0
1613,4.0
1614,4.0
1615,4.0
1616,4.0
1617,4.0
1618,4.0
1619,4.0
1620,4.0
1621,4.0
1622,4.0
1623,4.0
1624,4.0
1625,4.0
1626,4.0
1627,4.0
1628,4.0
1629,4.0
1630,4.0
1631,4.0
1632,4.0
1633,1.0
1634,1.0
1635,1.0
1636,1.0
1637,1.0
1638,1.0
1639,1.0
1640,1.0
1641,1.0
1642,1.0
1643,1.0
1644,1.0
1645,1.0
1646,1.0
1647,1.0
1648,1.0
1649,1.0
1650,1.0
1651,1.0
1652,1.0
1653,1.0
1654,1.0
1655,1.0
1656,1.0
1657,1.0
1658,1.0
1659,1.0
1660,1.0
1661,1.0
1662,1.0
1663,1.0
1664,1.0
1665,1.0
1666,1.0
1667,1.0
1668,1.0
1669,1.0
1670,1.0
1671,1.0
1672,1.0
1673,1.0
1674,1.0
1675,1.0
1676,1.0
1677,1.0
1678,1.0
1679,1.0
1680,1.0
1681,1.0
1682,1.0
1683,1.0
1684,1.0
1685,1.0
1686,1.0
1687,1.0
1688,1.0
1689,1.0
1690,1.0
1691,1.0
1692,1.0
1693,1.0
1694,1.0
1695,1.0
1696,1.0
1697,1.0
1698,1.0
1699,1.0
1700,1.0
1701,1.0
1702,1.0
1703,1.0
1704,1.0
1705,1.0
1706,1.0
1707,1.0
1708,1.0
1709,1.0
1710,1.0
1711,1.0
1712,1.0
1713,1.0
1714,1.0
1715,1.0
1716,1.0
1717,1.0
1718,1.0
1719,1.0
1720,1.0
1721,1.0
1722,1.0
1723,1.0
1724,1.0
1725,1.0
1726,1.0
1727,1.0
1728,1.0
1729,4.0
1730,4.0
1731,4.0
1732,4.0
1733,4.0
1734,4.0
1735,4.0
1736,4.0
1737,4.0
1738,4.0
1739,4.0
1740,4.0
1741,4.0
1742,4.0
1743,4.0
1744,4.0
1745,4.0
1746,4.0
1747,4.0
1748,4.0
1749,4.0
1750,4.0
1751,4.0
1752,4.0
1753,4.0
1754,4.0
1755,4.0
1756,4.0
1757,4.0
1758,4.0
1759,4.0
1760,4.0
1761,4.0
1762,4.0
1763,4.0
1764,4.0
1765,4.0
1766,4.0
1767,4.0
1768,4.0
1769,4.0
1770,4.0
1771,4.0
1772,4.0
1773,4.0
1774,4.0
1775,4.0
1776,4.0
1777,4.0
1778,4.0
1779,4.0
1780,4.0
1781,4.0
1782,4.0
1783,4.0
1784,4.0
1785,4.0
1786,4.0
1787,4.0
1788,4.0
1789,4.0
1790,4.0
1791,4.0
1792,4.0
1793,4.0
1794,4.0
1795,4.0
1796,4.0
1797,4.0
1798,4.0
1799,4.0
1800,4.0
1801,4.0
1802,4.0
1803,4.0
1804,4.0
1805,4.0
1806,4.0
1807,4.0
1808,4.0
1809,4.0
1810,4.0
1811,4.0
1812,4.0
1813,4.0
1814,4.0
1815,4.0
1816,4.0
1817,4.0
1818,4.0
1819,4.0
1820,4.0
1821,4.0
1822,4.0
1823,4.0
1824,4.0
1825,1.0
1826,1.0
1827,1.0
1828,1.0
1829,1.0
1830,1.0
1831,1.0
1832,1.0
1833,1.0
1834,1.0
1835,1.0
1836,1.0
1837,1.0
1838,1.0
1839,1.0
1840,1.0
1841,1.0
1842,1.0
1843,1.0
1844,1.0
1845,1.0
1846,1.0
1847,1.0
1848,1.0
1849,1.0
1850,1.0
1851,1.0
1852,1.0
1853,1.0
1854,1.0
1855,1.0
1856,1.0
1857,1.0
1858,1.0
1859,1.0
1860,1.0
1861,1.0
1862,1.0
1863,1.0
1864,1.0
1865,1.0
1866,1.0
1867,1.0
1868,1.0
1869,1.0
1870,1.0
1871,1.0
1872,1.0
1873,1.0
1874,1.0
1875,1.0
1876,1.0
1877,1.0
1878,1.0
1879,1.0
1880,1.0
1881,1.0
1882,1.0
1883,1.0
1884,1.0
1885,1.0
1886,1.0
1887,1.0
1888,1.0
1889,1.0
1890,1.0
1891,1.0
1892,1.0
1893,1.0
1894,1.0
1895,1.0
1896,1.0
1897,1.0
1898,1.0
1899,1.0
1900,1.0
1901,1.0
1902,1.0
1903,1.0
1904,1.0
1905,1.0
1906,1.0
1907,1.0
1908,1.0
1909,1.0
1910,1.0
1911,1.0
1912,1.0
1913,1.0
1914,1.0
1915,1.0
1916,1.0
1917,1.0
1918,1.0
1919,1.0
1920,1.0
